pearsons_correlation,Metadata_treatment,reference,Metadata_Pathway
0.39371301556386734,UCD-0001775,Failing,Others
0.5192370392817919,UCD-0001775,Failing,Others
0.2822809344749212,UCD-0001775,Failing,Others
0.3818872703411537,UCD-0001775,Failing,Others
0.4361799855921287,UCD-0001775,Failing,Others
0.4572236221614599,UCD-0001775,Failing,Others
0.5542153612637443,UCD-0001775,Failing,Others
0.5733655917629921,UCD-0001775,Failing,Others
0.548575995821402,UCD-0001775,Failing,Others
0.6546528299980051,UCD-0001775,Failing,Others
-0.34990330565085914,UCD-0001783,Failing,Others
-0.20751916023820768,UCD-0001783,Failing,Others
-0.23049108051166806,UCD-0001783,Failing,Others
-0.27956355018362694,UCD-0001783,Failing,Others
-0.30531789955791755,UCD-0001783,Failing,Others
-0.26272725551399745,UCD-0001783,Failing,Others
-0.31747357042455854,UCD-0001783,Failing,Others
-0.2655269495184425,UCD-0001783,Failing,Others
-0.28328187958139917,UCD-0001783,Failing,Others
-0.2506894841383492,UCD-0001783,Failing,Others
-0.34386915926922246,UCD-0001783,Failing,Others
-0.30874471474686205,UCD-0001783,Failing,Others
-0.2965797565652045,UCD-0001783,Failing,Others
-0.23839041700067504,UCD-0001783,Failing,Others
-0.2739277136782956,UCD-0001783,Failing,Others
-0.22667301516330354,UCD-0001783,Failing,Others
-0.24770560823111987,UCD-0001783,Failing,Others
-0.07162010798353681,UCD-0001783,Failing,Others
-0.16582887172784125,UCD-0001783,Failing,Others
-0.2848280373558111,UCD-0001783,Failing,Others
-0.3203957419480594,UCD-0001783,Failing,Others
-0.22757348836077382,UCD-0001783,Failing,Others
-0.33160751262186033,UCD-0001783,Failing,Others
-0.1900429418944754,UCD-0001783,Failing,Others
-0.30397671502181245,UCD-0001783,Failing,Others
-0.22560089202043201,UCD-0001783,Failing,Others
-0.18957193309303158,UCD-0001783,Failing,Others
-0.21065019979981336,UCD-0001783,Failing,Others
-0.27740523846914844,UCD-0001783,Failing,Others
-0.19537039760447286,UCD-0001783,Failing,Others
-0.2681230957257593,UCD-0001783,Failing,Others
-0.257867160070797,UCD-0001783,Failing,Others
-0.04156899075902205,UCD-0001792,Failing,Others
-0.17153818946757018,UCD-0001792,Failing,Others
-0.21327912310585478,UCD-0001792,Failing,Others
-0.24033427272883112,UCD-0001792,Failing,Others
-0.24253214812402155,UCD-0001792,Failing,Others
-0.2573766099188944,UCD-0001792,Failing,Others
-0.296199319133401,UCD-0001792,Failing,Others
-0.20819962005100714,UCD-0001792,Failing,Others
-0.09581421641656768,UCD-0001792,Failing,Others
-0.08512445020235851,UCD-0001792,Failing,Others
-0.2626571835666939,UCD-0001792,Failing,Others
-0.29397673959320114,UCD-0001792,Failing,Others
-0.20465169481812848,UCD-0001792,Failing,Others
-0.2534134403513148,UCD-0001792,Failing,Others
-0.25094016683008646,UCD-0001792,Failing,Others
-0.21399111306524518,UCD-0001792,Failing,Others
0.2688851286536709,UCD-0001792,Failing,Others
0.2640673911844276,UCD-0001792,Failing,Others
-0.28028664958702043,UCD-0001792,Failing,Others
-0.2504511572477427,UCD-0001792,Failing,Others
-0.18176347845085353,UCD-0001792,Failing,Others
-0.19727818563548502,UCD-0001792,Failing,Others
-0.15648169568490466,UCD-0001792,Failing,Others
-0.12601444237364567,UCD-0001792,Failing,Others
-0.10219789213327052,UCD-0001792,Failing,Others
-0.19048184758060258,UCD-0001792,Failing,Others
-0.2778525464387545,UCD-0001792,Failing,Others
-0.200013122906317,UCD-0001792,Failing,Others
-0.17032903232082094,UCD-0001792,Failing,Others
-0.27870408730363466,UCD-0001792,Failing,Others
-0.23293594513572743,UCD-0001792,Failing,Others
-0.03688280310816882,UCD-0001792,Failing,Others
0.42294752480990233,UCD-0001801,Failing,Endocrinology & Hormones
0.4649606292187965,UCD-0001801,Failing,Endocrinology & Hormones
0.3809228402312566,UCD-0001801,Failing,Endocrinology & Hormones
0.40268265130386216,UCD-0001801,Failing,Endocrinology & Hormones
0.3802056196930628,UCD-0001801,Failing,Endocrinology & Hormones
0.3534558873693402,UCD-0001801,Failing,Endocrinology & Hormones
0.26052649016932866,UCD-0001801,Failing,Endocrinology & Hormones
0.31736896912673945,UCD-0001801,Failing,Endocrinology & Hormones
0.20149073646358306,UCD-0001801,Failing,Endocrinology & Hormones
0.18387631428204584,UCD-0001801,Failing,Endocrinology & Hormones
0.02910414754363064,UCD-0001801,Failing,Endocrinology & Hormones
0.1293492229540986,UCD-0001801,Failing,Endocrinology & Hormones
0.43945797291798644,UCD-0001801,Failing,Endocrinology & Hormones
0.4184557810632881,UCD-0001801,Failing,Endocrinology & Hormones
0.21184116588124535,UCD-0001801,Failing,Endocrinology & Hormones
0.3590004660275518,UCD-0001801,Failing,Endocrinology & Hormones
0.34580364303287175,UCD-0001801,Failing,Endocrinology & Hormones
0.32878121648654707,UCD-0001801,Failing,Endocrinology & Hormones
0.25224200438635447,UCD-0001801,Failing,Endocrinology & Hormones
0.307329191617723,UCD-0001801,Failing,Endocrinology & Hormones
0.2731695443463665,UCD-0001801,Failing,Endocrinology & Hormones
0.26527209777431726,UCD-0001801,Failing,Endocrinology & Hormones
0.13947834985507981,UCD-0001801,Failing,Endocrinology & Hormones
0.2174411164087511,UCD-0001801,Failing,Endocrinology & Hormones
0.39784468831876546,UCD-0001801,Failing,Endocrinology & Hormones
0.4033069278198964,UCD-0001801,Failing,Endocrinology & Hormones
0.24896165072107437,UCD-0001801,Failing,Endocrinology & Hormones
0.32842056670829617,UCD-0001801,Failing,Endocrinology & Hormones
0.39072715186673546,UCD-0001801,Failing,Endocrinology & Hormones
0.4037034666880455,UCD-0001801,Failing,Endocrinology & Hormones
0.1875969319427193,UCD-0001801,Failing,Endocrinology & Hormones
0.30247985221987433,UCD-0001801,Failing,Endocrinology & Hormones
0.35053671086970245,UCD-0001801,Failing,Endocrinology & Hormones
0.36774558588411865,UCD-0001801,Failing,Endocrinology & Hormones
0.3550768954107962,UCD-0001801,Failing,Endocrinology & Hormones
0.37361616474047254,UCD-0001801,Failing,Endocrinology & Hormones
0.2918223178907264,UCD-0001801,Failing,Endocrinology & Hormones
0.2670521111665814,UCD-0001801,Failing,Endocrinology & Hormones
0.09589525740771242,UCD-0001801,Failing,Endocrinology & Hormones
0.20095699485663016,UCD-0001801,Failing,Endocrinology & Hormones
0.4045078648934764,UCD-0001801,Failing,Endocrinology & Hormones
0.37606401255027183,UCD-0001801,Failing,Endocrinology & Hormones
0.2385307115940508,UCD-0001801,Failing,Endocrinology & Hormones
0.3197585820447404,UCD-0001801,Failing,Endocrinology & Hormones
0.5732000058798716,UCD-0001801,Failing,Endocrinology & Hormones
0.5551508781051357,UCD-0001801,Failing,Endocrinology & Hormones
0.38819687006865394,UCD-0001801,Failing,Endocrinology & Hormones
0.5114192946810115,UCD-0001801,Failing,Endocrinology & Hormones
0.4642516481638858,UCD-0001801,Failing,Endocrinology & Hormones
0.4760431576071826,UCD-0001801,Failing,Endocrinology & Hormones
0.33849551463301936,UCD-0001801,Failing,Endocrinology & Hormones
0.42472778312885345,UCD-0001801,Failing,Endocrinology & Hormones
0.2787776718714913,UCD-0001801,Failing,Endocrinology & Hormones
0.2509484788141474,UCD-0001801,Failing,Endocrinology & Hormones
0.03831571709061069,UCD-0001801,Failing,Endocrinology & Hormones
0.2157569908478275,UCD-0001801,Failing,Endocrinology & Hormones
0.23602328676188541,UCD-0001801,Failing,Endocrinology & Hormones
0.2970258777772805,UCD-0001801,Failing,Endocrinology & Hormones
0.16492146578300215,UCD-0001801,Failing,Endocrinology & Hormones
0.19805002279509837,UCD-0001801,Failing,Endocrinology & Hormones
0.39970199599707357,UCD-0001801,Failing,Endocrinology & Hormones
0.312466241183504,UCD-0001801,Failing,Endocrinology & Hormones
0.12696311695650941,UCD-0001801,Failing,Endocrinology & Hormones
0.31482210006146766,UCD-0001801,Failing,Endocrinology & Hormones
0.3128006212120748,UCD-0001804,Failing,MAPK
0.34445683082578415,UCD-0001804,Failing,MAPK
0.378260254649693,UCD-0001804,Failing,MAPK
0.34685823167979973,UCD-0001804,Failing,MAPK
0.4316532863462002,UCD-0001804,Failing,MAPK
0.43531939290119004,UCD-0001804,Failing,MAPK
0.4978755645754377,UCD-0001804,Failing,MAPK
0.4391351406665495,UCD-0001804,Failing,MAPK
0.2997620057598843,UCD-0001804,Failing,MAPK
0.29037076475129964,UCD-0001804,Failing,MAPK
0.39754546262537854,UCD-0001804,Failing,MAPK
0.3459694395118979,UCD-0001804,Failing,MAPK
0.32643136867070616,UCD-0001804,Failing,MAPK
0.35663078727946124,UCD-0001804,Failing,MAPK
0.4094161315868079,UCD-0001804,Failing,MAPK
0.37333866874657745,UCD-0001804,Failing,MAPK
0.2804480643973758,UCD-0001804,Failing,MAPK
0.2688836742240224,UCD-0001804,Failing,MAPK
0.3154570253440734,UCD-0001804,Failing,MAPK
0.2884156469386614,UCD-0001804,Failing,MAPK
0.3481548755630577,UCD-0001804,Failing,MAPK
0.35146115051998095,UCD-0001804,Failing,MAPK
0.4529678522233251,UCD-0001804,Failing,MAPK
0.39471088911262003,UCD-0001804,Failing,MAPK
0.22898969361220284,UCD-0001804,Failing,MAPK
0.25533837020488115,UCD-0001804,Failing,MAPK
0.3443887679878901,UCD-0001804,Failing,MAPK
0.2871290843083641,UCD-0001804,Failing,MAPK
0.2720303705508327,UCD-0001804,Failing,MAPK
0.3085136911434893,UCD-0001804,Failing,MAPK
0.37227863217105045,UCD-0001804,Failing,MAPK
0.3458602893407437,UCD-0001804,Failing,MAPK
0.1931632733914102,UCD-0001804,Failing,MAPK
0.2042080180735294,UCD-0001804,Failing,MAPK
0.1779218113279034,UCD-0001804,Failing,MAPK
0.16319434339888758,UCD-0001804,Failing,MAPK
0.34622084501110456,UCD-0001804,Failing,MAPK
0.3452408864449722,UCD-0001804,Failing,MAPK
0.44396851068335896,UCD-0001804,Failing,MAPK
0.3867509235232959,UCD-0001804,Failing,MAPK
0.29297694805154284,UCD-0001804,Failing,MAPK
0.32530592986584844,UCD-0001804,Failing,MAPK
0.4311418531253065,UCD-0001804,Failing,MAPK
0.3493377815029382,UCD-0001804,Failing,MAPK
0.2617296853331288,UCD-0001804,Failing,MAPK
0.29938252482012495,UCD-0001804,Failing,MAPK
0.35589606032994964,UCD-0001804,Failing,MAPK
0.2986120318271831,UCD-0001804,Failing,MAPK
0.25200623302111647,UCD-0001804,Failing,MAPK
0.27855570183213413,UCD-0001804,Failing,MAPK
0.3412583655194682,UCD-0001804,Failing,MAPK
0.3144405329090042,UCD-0001804,Failing,MAPK
0.1803499381011764,UCD-0001804,Failing,MAPK
0.19068445163688127,UCD-0001804,Failing,MAPK
0.2597811200180035,UCD-0001804,Failing,MAPK
0.23200508170671028,UCD-0001804,Failing,MAPK
0.21805266313218527,UCD-0001804,Failing,MAPK
0.24458264496140947,UCD-0001804,Failing,MAPK
0.34726243169457677,UCD-0001804,Failing,MAPK
0.29993056842372334,UCD-0001804,Failing,MAPK
0.17571488593940782,UCD-0001804,Failing,MAPK
0.1928034764700643,UCD-0001804,Failing,MAPK
0.25384482191571256,UCD-0001804,Failing,MAPK
0.19178616637435272,UCD-0001804,Failing,MAPK
0.36724499628251445,UCD-0001808,Failing,MAPK
0.3749721932092675,UCD-0001808,Failing,MAPK
0.4011700990717148,UCD-0001808,Failing,MAPK
0.3669937955238977,UCD-0001808,Failing,MAPK
0.3648744298837894,UCD-0001808,Failing,MAPK
0.4387279255732536,UCD-0001808,Failing,MAPK
0.4341636299609665,UCD-0001808,Failing,MAPK
0.4016091681677066,UCD-0001808,Failing,MAPK
0.10523399677580811,UCD-0001808,Failing,MAPK
0.3197343898521126,UCD-0001808,Failing,MAPK
0.3253176542700934,UCD-0001808,Failing,MAPK
0.25209926803787575,UCD-0001808,Failing,MAPK
0.09465480526824126,UCD-0001808,Failing,MAPK
0.38132655613406474,UCD-0001808,Failing,MAPK
0.22056119112650927,UCD-0001808,Failing,MAPK
0.22776811279094966,UCD-0001808,Failing,MAPK
0.19232633239342192,UCD-0001808,Failing,MAPK
0.24912713158619143,UCD-0001808,Failing,MAPK
0.3115584363303829,UCD-0001808,Failing,MAPK
0.2936762623210195,UCD-0001808,Failing,MAPK
0.16329243309976518,UCD-0001808,Failing,MAPK
0.31547397426464036,UCD-0001808,Failing,MAPK
0.33083712777956087,UCD-0001808,Failing,MAPK
0.2699054129077196,UCD-0001808,Failing,MAPK
0.13794364930199987,UCD-0001808,Failing,MAPK
0.35489769485768335,UCD-0001808,Failing,MAPK
0.27604605392798676,UCD-0001808,Failing,MAPK
0.22043779312591855,UCD-0001808,Failing,MAPK
0.08360891866506157,UCD-0001808,Failing,MAPK
0.3367831414077783,UCD-0001808,Failing,MAPK
0.22526958675759134,UCD-0001808,Failing,MAPK
0.2020778078590531,UCD-0001808,Failing,MAPK
0.14419323716321983,UCD-0001808,Failing,MAPK
0.15815582706640527,UCD-0001808,Failing,MAPK
0.135831746826723,UCD-0001808,Failing,MAPK
0.16428357451233716,UCD-0001808,Failing,MAPK
0.23679449591640866,UCD-0001808,Failing,MAPK
0.36122860150450065,UCD-0001808,Failing,MAPK
0.34144809414914756,UCD-0001808,Failing,MAPK
0.33275807716665556,UCD-0001808,Failing,MAPK
0.3095918373322151,UCD-0001808,Failing,MAPK
0.4499876882540517,UCD-0001808,Failing,MAPK
0.3907045362858306,UCD-0001808,Failing,MAPK
0.3406672917815349,UCD-0001808,Failing,MAPK
0.2083598078597241,UCD-0001808,Failing,MAPK
0.5007725163147517,UCD-0001808,Failing,MAPK
0.28323332000943935,UCD-0001808,Failing,MAPK
0.3096969674034732,UCD-0001808,Failing,MAPK
0.2176038138856497,UCD-0001808,Failing,MAPK
0.35563329568466395,UCD-0001808,Failing,MAPK
0.27748745814463,UCD-0001808,Failing,MAPK
0.2598183079845365,UCD-0001808,Failing,MAPK
-0.1106527998282569,UCD-0001808,Failing,MAPK
0.21455598235583848,UCD-0001808,Failing,MAPK
0.06895184204687815,UCD-0001808,Failing,MAPK
0.08796227336920445,UCD-0001808,Failing,MAPK
0.11173565486413597,UCD-0001808,Failing,MAPK
0.19274943056538646,UCD-0001808,Failing,MAPK
0.20577310598086554,UCD-0001808,Failing,MAPK
0.1312172845489361,UCD-0001808,Failing,MAPK
0.16793839288268858,UCD-0001808,Failing,MAPK
0.3556246530399442,UCD-0001808,Failing,MAPK
0.27863699699515326,UCD-0001808,Failing,MAPK
0.31356993661789506,UCD-0001808,Failing,MAPK
0.4145552217379597,UCD-0001810,Failing,DNA Damage
0.4135842402775843,UCD-0001810,Failing,DNA Damage
0.3427459755148249,UCD-0001810,Failing,DNA Damage
0.4268561688842702,UCD-0001810,Failing,DNA Damage
0.3980744897283336,UCD-0001810,Failing,DNA Damage
0.37286085224429555,UCD-0001810,Failing,DNA Damage
0.32924632932896775,UCD-0001810,Failing,DNA Damage
0.41362228516777577,UCD-0001810,Failing,DNA Damage
0.5499282208142824,UCD-0001810,Failing,DNA Damage
0.49749821066614175,UCD-0001810,Failing,DNA Damage
0.5577310841781319,UCD-0001810,Failing,DNA Damage
0.5242518462833136,UCD-0001810,Failing,DNA Damage
0.39285203501500393,UCD-0001810,Failing,DNA Damage
0.39162826970834924,UCD-0001810,Failing,DNA Damage
0.46665243704243337,UCD-0001810,Failing,DNA Damage
0.4494027149070869,UCD-0001810,Failing,DNA Damage
0.3424693296240383,UCD-0001810,Failing,DNA Damage
0.31091404638422354,UCD-0001810,Failing,DNA Damage
0.31388157741766015,UCD-0001810,Failing,DNA Damage
0.3170378853103369,UCD-0001810,Failing,DNA Damage
0.4830524209650531,UCD-0001810,Failing,DNA Damage
0.4568847887298353,UCD-0001810,Failing,DNA Damage
0.4666626977782355,UCD-0001810,Failing,DNA Damage
0.49533380299274304,UCD-0001810,Failing,DNA Damage
0.496535808248219,UCD-0001810,Failing,DNA Damage
0.47835736773982357,UCD-0001810,Failing,DNA Damage
0.5139923374564913,UCD-0001810,Failing,DNA Damage
0.5437114733872537,UCD-0001810,Failing,DNA Damage
0.434606129185164,UCD-0001810,Failing,DNA Damage
0.43867263007697893,UCD-0001810,Failing,DNA Damage
0.5159487272239851,UCD-0001810,Failing,DNA Damage
0.48477675525498215,UCD-0001810,Failing,DNA Damage
0.06692030402910809,UCD-0001810,Failing,DNA Damage
0.010383604096738022,UCD-0001810,Failing,DNA Damage
-0.008866802618278331,UCD-0001810,Failing,DNA Damage
0.025783201513983035,UCD-0001810,Failing,DNA Damage
0.46848343349913363,UCD-0001810,Failing,DNA Damage
0.38067250848386075,UCD-0001810,Failing,DNA Damage
0.3963906979062414,UCD-0001810,Failing,DNA Damage
0.4525759814502774,UCD-0001810,Failing,DNA Damage
0.506576379957628,UCD-0001810,Failing,DNA Damage
0.5195219631716235,UCD-0001810,Failing,DNA Damage
0.5194951712772365,UCD-0001810,Failing,DNA Damage
0.5859592159694378,UCD-0001810,Failing,DNA Damage
0.41191345778931354,UCD-0001810,Failing,DNA Damage
0.44618446770137615,UCD-0001810,Failing,DNA Damage
0.473692480744841,UCD-0001810,Failing,DNA Damage
0.5021981479745298,UCD-0001810,Failing,DNA Damage
0.4282864433590472,UCD-0001810,Failing,DNA Damage
0.4090024749684487,UCD-0001810,Failing,DNA Damage
0.4163492120544198,UCD-0001810,Failing,DNA Damage
0.4852685104073956,UCD-0001810,Failing,DNA Damage
0.3409110361431515,UCD-0001810,Failing,DNA Damage
0.2797503044948032,UCD-0001810,Failing,DNA Damage
0.4381091385409265,UCD-0001810,Failing,DNA Damage
0.33758553234240507,UCD-0001810,Failing,DNA Damage
0.5467961039816939,UCD-0001810,Failing,DNA Damage
0.4993868832601053,UCD-0001810,Failing,DNA Damage
0.5155891086601447,UCD-0001810,Failing,DNA Damage
0.5804527837398892,UCD-0001810,Failing,DNA Damage
0.37089332528521257,UCD-0001810,Failing,DNA Damage
0.40327654693354015,UCD-0001810,Failing,DNA Damage
0.4379129605250322,UCD-0001810,Failing,DNA Damage
0.3988516523019204,UCD-0001810,Failing,DNA Damage
0.6449651726669977,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6151256121886938,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7146608285412943,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6999810061729922,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7357967260752867,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7198643688047902,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7880254437179327,UCD-0001829,Failing,PI3K/Akt/mTOR
0.764302802779977,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7248460514976734,UCD-0001829,Failing,PI3K/Akt/mTOR
0.75750251442769,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7485093271674622,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7929304871093977,UCD-0001829,Failing,PI3K/Akt/mTOR
0.878184418827821,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8410669886843172,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8476651656611985,UCD-0001829,Failing,PI3K/Akt/mTOR
0.851491607769066,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6531016022439959,UCD-0001829,Failing,PI3K/Akt/mTOR
0.6550197576329585,UCD-0001829,Failing,PI3K/Akt/mTOR
0.744969462566471,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7040340485426578,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7634707099750156,UCD-0001829,Failing,PI3K/Akt/mTOR
0.771791800893869,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7790728337155464,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8221730815064557,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8177008709291235,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8315330655014855,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8374977098276712,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8631221128399319,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7985665913466965,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8317476799147504,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8000046356671543,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8497723081555345,UCD-0001829,Failing,PI3K/Akt/mTOR
0.3813433454429902,UCD-0001829,Failing,PI3K/Akt/mTOR
0.3446318619180883,UCD-0001829,Failing,PI3K/Akt/mTOR
0.5121993343913492,UCD-0001829,Failing,PI3K/Akt/mTOR
0.3826551466682653,UCD-0001829,Failing,PI3K/Akt/mTOR
0.7322346426848229,UCD-0001829,Failing,PI3K/Akt/mTOR
0.801210443592776,UCD-0001829,Failing,PI3K/Akt/mTOR
0.8418773334659934,UCD-0001829,Failing,PI3K/Akt/mTOR
